user_id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1288724,SF_DS,48.00,46.00,38.00,38.00,38.00,44.00
1319120,SF_DS,64.00,62.00,58.00,58.00,60.00,56.00
1308626,SF_DS,44.00,42.00,38.00,32.00,34.00,40.00
1090121,SF_DS,64.00,66.00,44.00,54.00,50.00,48.00
1318610,SF_DS,48.00,54.00,32.00,40.00,32.00,48.00
1293899,SF_DS,46.00,54.00,44.00,34.00,44.00,42.00
1107365,SF_DS,58.00,48.00,20.00,44.00,46.00,46.00
1110999,SF_DS,54.00,60.00,50.00,46.00,42.00,50.00
1401627,SF_DS,44.00,46.00,26.00,38.00,40.00,40.00
1101751,SF_DS,50.00,54.00,32.00,42.00,34.00,40.00
1141643,SF_DS,56.00,62.00,46.00,52.00,44.00,52.00
1110023,SF_DS,54.00,46.00,40.00,38.00,34.00,44.00
1205498,SF_DS,56.00,54.00,34.00,44.00,52.00,48.00
1109795,SF_DS,60.00,58.00,54.00,36.00,46.00,44.00
1313775,SF_DS,58.00,44.00,42.00,26.00,38.00,40.00
1368976,SF_DS,58.00,56.00,52.00,54.00,48.00,52.00
1146215,SF_DS,58.00,56.00,50.00,54.00,48.00,50.00
1108160,SF_DS,64.00,58.00,26.00,38.00,42.00,30.00
1107123,SF_DS,70.00,58.00,50.00,48.00,50.00,56.00
573404,SF_DS,56.00,52.00,34.00,34.00,24.00,38.00
1295146,SF_DS,48.00,50.00,28.00,38.00,40.00,32.00
1302315,SF_DS,66.00,62.00,46.00,48.00,48.00,54.00
1309079,SF_DS,52.00,60.00,50.00,46.00,46.00,36.00
1293759,SF_DS,48.00,46.00,22.00,44.00,44.00,42.00
1132160,SF_DS,64.00,58.00,40.00,48.00,42.00,52.00
1369045,SF_DS,48.00,46.00,36.00,42.00,32.00,42.00
623275,SF_DS,56.00,58.00,38.00,52.00,40.00,52.00
1105392,SF_DS,46.00,44.00,34.00,40.00,32.00,42.00
1105990,SF_DS,70.00,56.00,34.00,52.00,54.00,44.00
1083522,SF_DS,54.00,48.00,26.00,46.00,46.00,36.00
1142234,SF_DS,62.00,58.00,44.00,52.00,42.00,48.00
1095043,SF_DS,58.00,52.00,40.00,50.00,50.00,42.00
1100048,SF_DS,58.00,62.00,50.00,56.00,56.00,56.00
1095359,SF_DS,52.00,48.00,38.00,32.00,20.00,28.00
1114350,SF_DS,78.00,64.00,46.00,48.00,46.00,48.00
1195162,SF_DS,58.00,44.00,26.00,34.00,38.00,42.00
1103221,SF_DS,66.00,56.00,54.00,52.00,44.00,54.00
1116476,SF_DS,52.00,54.00,50.00,40.00,50.00,50.00
1316629,SF_DS,68.00,60.00,46.00,58.00,46.00,44.00
1136031,SF_DS,48.00,50.00,30.00,40.00,14.00,40.00
1116378,SF_DS,60.00,46.00,38.00,42.00,34.00,36.00
1310461,SF_DS,68.00,60.00,44.00,48.00,58.00,54.00
981211,SF_DS,74.00,60.00,48.00,54.00,56.00,50.00
1124583,SF_DS,62.00,56.00,44.00,52.00,48.00,50.00
1117088,SF_DS,50.00,52.00,34.00,42.00,30.00,48.00
1113691,SF_DS,62.00,58.00,46.00,52.00,50.00,50.00
1117944,SF_DS,70.00,60.00,46.00,48.00,44.00,58.00
788372,SF_DS,60.00,50.00,36.00,36.00,46.00,44.00
1091581,SF_DS,54.00,52.00,20.00,38.00,32.00,42.00
1136860,SF_DS,58.00,64.00,48.00,46.00,56.00,54.00
1387928,SF_DS,62.00,58.00,36.00,46.00,40.00,52.00
1106928,SF_DS,48.00,46.00,34.00,44.00,44.00,28.00
1139507,SF_DS,62.00,48.00,26.00,42.00,28.00,40.00
1097520,SF_DS,70.00,60.00,46.00,38.00,34.00,58.00
1117486,SF_DS,48.00,50.00,38.00,40.00,40.00,26.00
1102882,SF_DS,52.00,50.00,26.00,36.00,38.00,46.00
1067225,SF_DS,62.00,66.00,38.00,48.00,52.00,60.00
1119816,SF_DS,56.00,58.00,38.00,52.00,48.00,54.00
1122808,SF_DS,64.00,56.00,38.00,46.00,40.00,52.00
1108584,SF_DS,64.00,50.00,48.00,40.00,28.00,48.00
1307104,SF_DS,56.00,52.00,36.00,50.00,40.00,38.00
1128869,SF_DS,60.00,42.00,36.00,36.00,40.00,32.00
1118195,SF_DS,68.00,58.00,30.00,40.00,40.00,40.00
1088937,SF_DS,56.00,44.00,42.00,24.00,24.00,40.00
1103035,SF_DS,64.00,56.00,32.00,50.00,46.00,48.00
88101,SF_DS,20.00,22.00,18.00,16.00,18.00,18.00
1080290,SF_DS,64.00,66.00,46.00,52.00,50.00,52.00
1302002,SF_DS,68.00,70.00,48.00,56.00,52.00,58.00
1307310,SF_DS,62.00,66.00,56.00,60.00,56.00,60.00
1310733,SF_DS,62.00,56.00,38.00,52.00,40.00,46.00
1121066,SF_DS,58.00,54.00,26.00,32.00,28.00,40.00
1094277,SF_DS,62.00,60.00,34.00,46.00,40.00,48.00
1138776,SF_DS,58.00,46.00,38.00,38.00,30.00,42.00
1140788,SF_DS,56.00,48.00,38.00,36.00,44.00,46.00
1047423,SF_DS,60.00,52.00,34.00,50.00,34.00,50.00
1309962,SF_DS,62.00,64.00,50.00,60.00,52.00,58.00
1095330,SF_DS,66.00,54.00,36.00,44.00,52.00,38.00
1141505,SF_DS,58.00,54.00,36.00,52.00,50.00,50.00
1315567,SF_DS,62.00,54.00,38.00,34.00,36.00,50.00
1299160,SF_DS,70.00,68.00,48.00,56.00,46.00,52.00
1136280,SF_DS,50.00,52.00,28.00,44.00,34.00,48.00
1086359,SF_DS,60.00,54.00,38.00,40.00,46.00,44.00
1124019,SF_DS,62.00,60.00,40.00,40.00,46.00,36.00
1111575,SF_DS,56.00,50.00,38.00,40.00,48.00,42.00
1306760,SF_DS,62.00,42.00,32.00,34.00,32.00,38.00
1302505,SF_DS,44.00,50.00,40.00,38.00,28.00,26.00
1082183,SF_DS,40.00,50.00,28.00,22.00,32.00,32.00
1122513,SF_DS,66.00,56.00,52.00,52.00,48.00,48.00
1377924,SF_DS,62.00,50.00,48.00,48.00,44.00,46.00
1314536,SF_DS,64.00,50.00,34.00,44.00,48.00,46.00
1096245,SF_DS,54.00,46.00,38.00,40.00,34.00,42.00
1280619,SF_DS,62.00,60.00,58.00,56.00,56.00,56.00
1105048,SF_DS,60.00,52.00,38.00,50.00,40.00,42.00
1098576,SF_DS,64.00,62.00,46.00,56.00,60.00,58.00
1320926,SF_DS,54.00,56.00,32.00,36.00,34.00,36.00
504644,SF_DS,70.00,60.00,44.00,58.00,48.00,46.00
1133685,SF_DS,66.00,46.00,34.00,32.00,36.00,28.00
1134709,SF_DS,58.00,62.00,54.00,36.00,46.00,42.00
1372672,SF_DS,54.00,48.00,32.00,42.00,40.00,46.00
1144606,SF_DS,66.00,60.00,42.00,48.00,54.00,40.00
1319552,SF_DS,62.00,72.00,50.00,58.00,50.00,62.00
1108573,SF_DS,56.00,50.00,40.00,40.00,22.00,42.00
1293575,SF_DS,56.00,54.00,36.00,42.00,52.00,52.00
1119388,SF_DS,58.00,48.00,38.00,28.00,30.00,40.00
1296895,SF_DS,56.00,52.00,32.00,48.00,38.00,46.00
1135397,SF_DS,60.00,62.00,36.00,52.00,58.00,58.00
1104159,SF_DS,52.00,42.00,28.00,34.00,40.00,40.00
1120464,SF_DS,42.00,48.00,32.00,40.00,34.00,36.00
1033252,SF_DS,68.00,58.00,52.00,52.00,42.00,56.00
1387688,SF_DS,70.00,54.00,34.00,50.00,40.00,52.00
1123448,SF_DS,58.00,56.00,34.00,42.00,42.00,40.00
1122438,SF_DS,56.00,54.00,20.00,30.00,30.00,52.00
1288194,SF_DS,62.00,60.00,42.00,44.00,38.00,40.00
1130743,SF_DS,58.00,50.00,26.00,36.00,48.00,40.00
1297074,SF_DS,70.00,56.00,44.00,48.00,44.00,52.00
1106205,SF_DS,50.00,58.00,36.00,46.00,42.00,40.00
1084479,SF_DS,58.00,54.00,44.00,52.00,50.00,48.00
1084603,SF_DS,74.00,62.00,38.00,48.00,48.00,54.00
1296284,SF_DS,68.00,66.00,50.00,58.00,56.00,60.00
1097827,SF_DS,60.00,42.00,36.00,34.00,34.00,34.00
1110077,SF_DS,60.00,62.00,36.00,58.00,44.00,44.00
1106008,SF_DS,72.00,58.00,44.00,50.00,56.00,44.00
659701,SF_DS,52.00,62.00,36.00,52.00,50.00,48.00
938542,SF_DS,66.00,64.00,52.00,62.00,50.00,52.00
1132941,SF_DS,62.00,64.00,44.00,52.00,36.00,44.00
1109343,SF_DS,58.00,50.00,34.00,48.00,40.00,48.00
1316788,SF_DS,48.00,48.00,38.00,46.00,44.00,40.00
930650,SF_DS,56.00,66.00,44.00,52.00,44.00,46.00
1117540,SF_DS,56.00,54.00,38.00,52.00,44.00,48.00
1136088,SF_DS,58.00,48.00,40.00,28.00,22.00,38.00
1231209,SF_DS,66.00,56.00,54.00,42.00,44.00,54.00
1090727,SF_DS,68.00,72.00,52.00,50.00,50.00,46.00
1232914,SF_DS,56.00,52.00,22.00,48.00,46.00,38.00
1380885,SF_DS,72.00,50.00,38.00,44.00,40.00,46.00
1094197,SF_DS,56.00,54.00,24.00,40.00,42.00,38.00
1292937,SF_DS,68.00,62.00,42.00,42.00,44.00,56.00
1398951,SF_DS,72.00,64.00,42.00,56.00,52.00,42.00
1296046,SF_DS,54.00,62.00,48.00,36.00,40.00,48.00
1104674,SF_DS,60.00,50.00,24.00,48.00,38.00,46.00
1312975,SF_DS,62.00,58.00,42.00,56.00,50.00,52.00
975396,SF_DS,46.00,50.00,34.00,40.00,34.00,24.00
1142968,SF_DS,62.00,46.00,42.00,14.00,34.00,42.00
1043623,SF_DS,68.00,66.00,44.00,56.00,58.00,52.00
1049292,SF_DS,62.00,50.00,46.00,48.00,48.00,48.00
1372932,SF_DS,60.00,58.00,32.00,42.00,48.00,46.00
1273166,SF_DS,54.00,52.00,26.00,44.00,36.00,46.00
1127566,SF_DS,58.00,66.00,50.00,56.00,44.00,52.00
1077935,SF_DS,52.00,50.00,36.00,32.00,22.00,46.00
350164,SF_DS,52.00,44.00,28.00,42.00,36.00,40.00
1070706,SF_DS,60.00,48.00,36.00,36.00,26.00,46.00
1090238,SF_DS,50.00,52.00,28.00,48.00,44.00,48.00
1117090,SF_DS,64.00,62.00,52.00,60.00,58.00,50.00
1293082,SF_DS,66.00,60.00,44.00,52.00,50.00,46.00
1105081,SF_DS,54.00,38.00,24.00,32.00,36.00,28.00
1095940,SF_DS,56.00,52.00,46.00,32.00,42.00,38.00
1289924,SF_DS,66.00,56.00,30.00,50.00,42.00,52.00
1140872,SF_DS,58.00,56.00,34.00,46.00,32.00,30.00
1051291,SF_DS,68.00,60.00,46.00,56.00,46.00,50.00
1109188,SF_DS,64.00,60.00,44.00,48.00,44.00,58.00
1122062,SF_DS,66.00,68.00,58.00,58.00,56.00,52.00
1099714,SF_DS,56.00,60.00,54.00,46.00,42.00,46.00
1106319,SF_DS,44.00,40.00,28.00,36.00,10.00,38.00
52573,SF_DS,54.00,42.00,20.00,32.00,26.00,28.00
1136086,SF_DS,64.00,66.00,48.00,52.00,56.00,60.00
1102677,SF_DS,34.00,32.00,22.00,30.00,20.00,26.00
1098951,SF_DS,46.00,48.00,28.00,40.00,38.00,40.00
1099362,SF_DS,58.00,58.00,38.00,56.00,42.00,38.00
1128813,SF_DS,62.00,60.00,44.00,54.00,48.00,46.00
1278496,SF_DS,52.00,56.00,46.00,30.00,36.00,34.00
500708,SF_DS,58.00,52.00,48.00,40.00,42.00,48.00
1306003,SF_DS,66.00,68.00,44.00,64.00,64.00,62.00
1297974,SF_DS,56.00,62.00,54.00,54.00,56.00,56.00
1109401,SF_DS,56.00,54.00,26.00,52.00,28.00,42.00
1121758,SF_DS,62.00,56.00,30.00,40.00,44.00,54.00
1140678,SF_DS,62.00,54.00,46.00,46.00,44.00,46.00
1087153,SF_DS,58.00,52.00,36.00,46.00,38.00,44.00
1200253,SF_DS,54.00,48.00,26.00,40.00,38.00,46.00
1088276,SF_DS,50.00,58.00,44.00,48.00,46.00,48.00
1270249,SF_DS,60.00,58.00,36.00,54.00,32.00,50.00
1082269,SF_DS,68.00,66.00,42.00,62.00,64.00,52.00
1315122,SF_DS,62.00,64.00,56.00,62.00,62.00,62.00
379673,SF_DS,56.00,54.00,44.00,40.00,46.00,52.00
1126697,SF_DS,58.00,50.00,40.00,48.00,32.00,44.00
1121340,SF_DS,56.00,48.00,32.00,40.00,34.00,40.00
1085272,SF_DS,62.00,60.00,38.00,56.00,58.00,58.00
1088561,SF_DS,66.00,64.00,54.00,56.00,48.00,62.00
1112005,SF_DS,62.00,56.00,42.00,44.00,44.00,38.00
1315611,SF_DS,62.00,52.00,38.00,42.00,36.00,44.00
1126405,SF_DS,64.00,62.00,60.00,50.00,46.00,54.00
1127637,SF_DS,58.00,56.00,54.00,48.00,52.00,50.00
1126922,SF_DS,60.00,52.00,42.00,48.00,46.00,38.00
1309483,SF_DS,72.00,70.00,56.00,52.00,48.00,64.00
1065238,SF_DS,56.00,52.00,40.00,46.00,46.00,50.00
1116015,SF_DS,70.00,62.00,32.00,40.00,36.00,40.00
1137967,SF_DS,60.00,58.00,34.00,56.00,54.00,52.00
1133498,SF_DS,66.00,74.00,56.00,56.00,46.00,60.00
1094637,SF_DS,50.00,46.00,44.00,40.00,34.00,38.00
1139970,SF_DS,60.00,54.00,34.00,48.00,38.00,48.00
1292037,SF_DS,58.00,50.00,34.00,40.00,34.00,48.00
1094356,SF_DS,72.00,64.00,54.00,52.00,46.00,52.00
1097657,SF_DS,70.00,56.00,54.00,42.00,50.00,54.00
1091643,SF_DS,58.00,48.00,34.00,36.00,22.00,46.00
1307108,SF_DS,52.00,44.00,30.00,42.00,40.00,38.00
1112617,SF_DS,62.00,64.00,46.00,58.00,56.00,60.00
1121425,SF_DS,54.00,52.00,20.00,36.00,36.00,44.00
1127272,SF_DS,60.00,56.00,42.00,54.00,52.00,54.00
271213,SF_DS,50.00,48.00,42.00,40.00,34.00,44.00
1105674,SF_DS,50.00,52.00,36.00,40.00,44.00,38.00
1115816,SF_DS,64.00,58.00,30.00,44.00,42.00,32.00
1002079,SF_DS,58.00,60.00,30.00,48.00,52.00,44.00
1114115,SF_DS,68.00,66.00,40.00,46.00,54.00,56.00
1124393,SF_DS,56.00,64.00,48.00,54.00,40.00,42.00
1291860,SF_DS,56.00,60.00,36.00,42.00,48.00,44.00
1080703,SF_DS,68.00,50.00,40.00,36.00,48.00,38.00
1122226,SF_DS,56.00,54.00,34.00,36.00,36.00,40.00
1287000,SF_DS,54.00,52.00,38.00,48.00,48.00,36.00
1291181,SF_DS,54.00,52.00,36.00,44.00,28.00,42.00
996038,SF_DS,66.00,62.00,42.00,60.00,54.00,56.00
1137012,SF_DS,68.00,58.00,40.00,42.00,42.00,42.00
1137894,SF_DS,42.00,44.00,22.00,36.00,40.00,36.00
1121304,SF_DS,54.00,50.00,44.00,36.00,42.00,44.00
1280561,SF_DS,66.00,48.00,26.00,42.00,32.00,28.00
1114247,SF_DS,46.00,44.00,26.00,42.00,36.00,38.00
1318268,SF_DS,70.00,62.00,54.00,60.00,48.00,50.00
1311430,SF_DS,62.00,52.00,24.00,32.00,34.00,38.00
1175295,SF_DS,70.00,66.00,40.00,58.00,50.00,54.00
1134530,SF_DS,64.00,62.00,40.00,48.00,60.00,50.00
1133277,SF_DS,56.00,50.00,30.00,48.00,38.00,40.00
1109638,SF_DS,70.00,58.00,32.00,54.00,50.00,52.00
1145043,SF_DS,54.00,52.00,26.00,44.00,40.00,40.00
1119786,SF_DS,66.00,58.00,50.00,50.00,40.00,56.00
1125853,SF_DS,58.00,54.00,42.00,48.00,46.00,52.00
1096249,SF_DS,64.00,56.00,46.00,48.00,40.00,48.00
1304697,SF_DS,60.00,62.00,50.00,56.00,46.00,54.00
1315499,SF_DS,56.00,54.00,36.00,40.00,38.00,40.00
1299442,SF_DS,58.00,60.00,34.00,54.00,40.00,56.00
1127799,SF_DS,46.00,52.00,36.00,28.00,40.00,42.00
1127879,SF_DS,56.00,50.00,38.00,42.00,34.00,46.00
1105324,SF_DS,64.00,44.00,40.00,42.00,38.00,36.00
1255210,SF_DS,66.00,54.00,52.00,50.00,34.00,40.00
1096364,SF_DS,64.00,54.00,38.00,52.00,44.00,52.00
1277806,SF_DS,70.00,68.00,46.00,60.00,54.00,56.00
1317085,SF_DS,56.00,52.00,34.00,38.00,42.00,50.00
1050312,SF_DS,64.00,58.00,36.00,32.00,40.00,50.00
1011325,SF_DS,52.00,48.00,32.00,32.00,28.00,40.00
1128043,SF_DS,50.00,54.00,42.00,42.00,44.00,40.00
1125004,SF_DS,72.00,58.00,48.00,46.00,54.00,52.00
1091474,SF_DS,62.00,58.00,24.00,56.00,54.00,46.00
1103551,SF_DS,58.00,60.00,30.00,56.00,44.00,52.00
1369414,SF_DS,56.00,58.00,54.00,50.00,52.00,54.00
1122129,SF_DS,58.00,56.00,48.00,48.00,48.00,46.00
1110241,SF_DS,56.00,58.00,48.00,52.00,40.00,46.00
1106677,SF_DS,62.00,58.00,54.00,54.00,50.00,56.00
1119186,SF_DS,56.00,44.00,28.00,34.00,32.00,30.00
1296836,SF_DS,56.00,58.00,42.00,40.00,28.00,46.00
1089757,SF_DS,54.00,56.00,42.00,38.00,50.00,40.00
1112868,SF_DS,60.00,54.00,46.00,52.00,44.00,42.00
1400893,SF_DS,58.00,60.00,44.00,52.00,48.00,36.00
1129332,SF_DS,48.00,50.00,42.00,46.00,44.00,46.00
1392852,SF_DS,64.00,62.00,50.00,60.00,46.00,58.00
1130519,SF_DS,64.00,58.00,46.00,52.00,48.00,42.00
1113542,SF_DS,64.00,58.00,32.00,50.00,46.00,40.00
1124993,SF_DS,62.00,60.00,46.00,58.00,50.00,54.00
1111587,SF_DS,62.00,56.00,48.00,38.00,44.00,54.00
1108096,SF_DS,42.00,40.00,38.00,32.00,38.00,24.00
1296791,SF_DS,62.00,58.00,38.00,52.00,48.00,46.00
1107812,SF_DS,66.00,68.00,50.00,50.00,52.00,56.00
1304428,SF_DS,58.00,52.00,50.00,42.00,40.00,50.00
1108095,SF_DS,68.00,52.00,44.00,50.00,48.00,48.00
1285994,SF_DS,54.00,46.00,22.00,34.00,34.00,40.00
1120042,SF_DS,54.00,44.00,40.00,40.00,34.00,38.00
1313172,SF_DS,64.00,54.00,32.00,46.00,52.00,50.00
1118650,SF_DS,66.00,54.00,46.00,42.00,38.00,46.00
1131744,SF_DS,56.00,58.00,54.00,52.00,46.00,38.00
1128363,SF_DS,62.00,56.00,46.00,50.00,42.00,50.00
1402354,SF_DS,62.00,50.00,46.00,28.00,32.00,40.00
1087127,SF_DS,40.00,34.00,32.00,22.00,32.00,26.00
514446,SF_DS,62.00,64.00,56.00,50.00,44.00,56.00
1132716,SF_DS,62.00,48.00,34.00,44.00,32.00,44.00
1126038,SF_DS,54.00,52.00,36.00,38.00,42.00,46.00
1403908,SF_DS,60.00,56.00,46.00,52.00,46.00,54.00
1099875,SF_DS,74.00,56.00,30.00,30.00,38.00,46.00
1095972,SF_DS,52.00,54.00,26.00,50.00,30.00,42.00
1078548,SF_DS,56.00,46.00,38.00,42.00,44.00,44.00
1121774,SF_DS,66.00,56.00,34.00,48.00,46.00,44.00
1137319,SF_DS,52.00,48.00,44.00,30.00,26.00,44.00
1307155,SF_DS,58.00,50.00,42.00,44.00,42.00,48.00
1138419,SF_DS,60.00,66.00,36.00,42.00,44.00,52.00
1369002,SF_DS,64.00,54.00,40.00,52.00,52.00,50.00
1295118,SF_DS,52.00,50.00,26.00,36.00,36.00,38.00
956843,SF_DS,50.00,56.00,36.00,40.00,42.00,42.00
1138391,SF_DS,66.00,46.00,40.00,34.00,30.00,38.00
1129356,SF_DS,58.00,52.00,30.00,38.00,28.00,46.00
1282685,SF_DS,70.00,50.00,40.00,42.00,38.00,32.00
1311836,SF_DS,64.00,58.00,54.00,56.00,56.00,56.00
1109396,SF_DS,64.00,58.00,30.00,54.00,44.00,44.00
1400605,SF_DS,48.00,46.00,34.00,40.00,24.00,40.00
532807,SF_DS,66.00,62.00,44.00,42.00,46.00,56.00
1281362,SF_DS,64.00,68.00,58.00,58.00,62.00,64.00
1313837,SF_DS,58.00,52.00,44.00,38.00,44.00,48.00
1393561,SF_DS,64.00,54.00,44.00,42.00,48.00,44.00
1318658,SF_DS,60.00,66.00,38.00,54.00,38.00,58.00
1113288,SF_DS,48.00,56.00,46.00,42.00,42.00,38.00
1373451,SF_DS,52.00,48.00,42.00,46.00,44.00,44.00
1117730,SF_DS,54.00,56.00,38.00,44.00,50.00,48.00
947108,SF_DS,58.00,62.00,42.00,48.00,44.00,54.00
1124607,SF_DS,58.00,44.00,34.00,42.00,42.00,40.00
1090853,SF_DS,50.00,52.00,36.00,40.00,32.00,34.00
1307567,SF_DS,56.00,54.00,44.00,38.00,50.00,44.00
1092807,SF_DS,58.00,60.00,28.00,50.00,40.00,34.00
1120926,SF_DS,60.00,52.00,42.00,40.00,46.00,50.00
1110804,SF_DS,58.00,56.00,42.00,40.00,44.00,46.00
1140629,SF_DS,60.00,62.00,44.00,48.00,40.00,56.00
1102891,SF_DS,66.00,56.00,52.00,50.00,54.00,54.00
1123769,SF_DS,56.00,58.00,34.00,46.00,46.00,46.00
1097182,SF_DS,48.00,56.00,30.00,42.00,24.00,28.00
1293266,SF_DS,60.00,54.00,46.00,48.00,46.00,36.00
1058615,SF_DS,64.00,56.00,38.00,48.00,42.00,50.00
1126935,SF_DS,58.00,52.00,20.00,40.00,36.00,44.00
1120078,SF_DS,56.00,58.00,36.00,44.00,26.00,40.00
1083922,SF_DS,68.00,60.00,38.00,58.00,52.00,42.00
1104421,SF_DS,60.00,56.00,42.00,44.00,46.00,50.00
1125720,SF_DS,60.00,50.00,46.00,48.00,42.00,46.00
981583,SF_DS,62.00,66.00,40.00,46.00,52.00,52.00
1108024,SF_DS,68.00,66.00,54.00,58.00,60.00,56.00
902837,SF_DS,54.00,52.00,36.00,22.00,28.00,34.00
878806,SF_DS,78.00,58.00,50.00,48.00,48.00,50.00
1295124,SF_DS,68.00,64.00,44.00,62.00,58.00,58.00
1314571,SF_DS,54.00,48.00,34.00,42.00,32.00,38.00
1393331,SF_DS,68.00,68.00,46.00,54.00,46.00,60.00
1113273,SF_DS,52.00,56.00,42.00,44.00,44.00,46.00
1294967,SF_DS,58.00,52.00,40.00,42.00,50.00,46.00
1366315,SF_DS,54.00,52.00,32.00,42.00,26.00,44.00
1369425,SF_DS,64.00,58.00,38.00,56.00,54.00,42.00
792068,SF_DS,66.00,58.00,46.00,52.00,52.00,52.00
1099365,SF_DS,64.00,66.00,50.00,56.00,52.00,58.00
1111581,SF_DS,52.00,46.00,32.00,40.00,36.00,36.00
1097733,SF_DS,56.00,50.00,48.00,36.00,26.00,42.00
1016239,SF_DS,64.00,62.00,52.00,60.00,44.00,46.00
1103036,SF_DS,66.00,58.00,48.00,56.00,52.00,40.00
1105522,SF_DS,58.00,60.00,26.00,38.00,38.00,50.00
1296772,SF_DS,70.00,62.00,52.00,56.00,60.00,60.00
1103203,SF_DS,58.00,60.00,46.00,54.00,42.00,56.00
1368974,SF_DS,52.00,44.00,38.00,42.00,34.00,38.00
1100688,SF_DS,76.00,64.00,50.00,56.00,54.00,56.00
909778,SF_DS,56.00,58.00,34.00,34.00,24.00,56.00
1100620,SF_DS,60.00,50.00,22.00,48.00,48.00,40.00
629027,SF_DS,52.00,54.00,34.00,46.00,50.00,38.00
1387647,SF_DS,68.00,52.00,42.00,44.00,48.00,50.00
1144027,SF_DS,58.00,42.00,28.00,40.00,30.00,30.00
807586,SF_DS,60.00,52.00,50.00,44.00,46.00,48.00
1103481,SF_DS,74.00,58.00,48.00,52.00,54.00,54.00
1099123,SF_DS,48.00,50.00,40.00,32.00,24.00,36.00
1125610,SF_DS,56.00,62.00,42.00,44.00,44.00,54.00
1116533,SF_DS,70.00,70.00,52.00,62.00,52.00,64.00
1114508,SF_DS,64.00,54.00,42.00,50.00,52.00,52.00
1287853,SF_DS,64.00,60.00,50.00,50.00,50.00,54.00
1109729,SF_DS,58.00,70.00,40.00,42.00,56.00,50.00
1301729,SF_DS,48.00,64.00,46.00,36.00,40.00,42.00
1305226,SF_DS,66.00,60.00,58.00,46.00,40.00,58.00
1127553,SF_DS,58.00,48.00,42.00,46.00,44.00,44.00
1297916,SF_DS,48.00,46.00,40.00,44.00,42.00,34.00
1108068,SF_DS,66.00,56.00,52.00,48.00,44.00,52.00
1141259,SF_DS,56.00,44.00,32.00,42.00,42.00,40.00
1108995,SF_DS,62.00,48.00,44.00,20.00,38.00,36.00
1100829,SF_DS,46.00,40.00,36.00,36.00,38.00,34.00
1397092,SF_DS,60.00,54.00,36.00,50.00,38.00,46.00
1372537,SF_DS,66.00,60.00,40.00,58.00,48.00,52.00
1117812,SF_DS,72.00,56.00,44.00,54.00,52.00,42.00
1117380,SF_DS,66.00,58.00,42.00,44.00,40.00,50.00
1209163,SF_DS,52.00,56.00,50.00,50.00,48.00,50.00
1321234,SF_DS,62.00,56.00,44.00,34.00,46.00,52.00
1083707,SF_DS,52.00,56.00,28.00,46.00,40.00,46.00
1369863,SF_DS,42.00,44.00,30.00,34.00,38.00,32.00
1125358,SF_DS,40.00,38.00,30.00,30.00,28.00,30.00
1093113,SF_DS,64.00,66.00,50.00,56.00,60.00,60.00
1134777,SF_DS,70.00,64.00,52.00,60.00,56.00,54.00
1120178,SF_DS,56.00,58.00,28.00,46.00,46.00,42.00
1297006,SF_DS,62.00,56.00,36.00,36.00,32.00,38.00
1134791,SF_DS,66.00,56.00,34.00,42.00,36.00,44.00
1095709,SF_DS,64.00,58.00,40.00,54.00,54.00,48.00
1168618,SF_DS,76.00,60.00,48.00,42.00,50.00,42.00
1119243,SF_DS,58.00,52.00,40.00,50.00,38.00,42.00
1100954,SF_DS,70.00,64.00,58.00,38.00,62.00,50.00
1316132,SF_DS,50.00,48.00,30.00,44.00,44.00,46.00
1110848,SF_DS,58.00,44.00,18.00,36.00,32.00,36.00
1370935,SF_DS,62.00,60.00,50.00,54.00,44.00,40.00
1127064,SF_DS,72.00,62.00,58.00,56.00,42.00,54.00
1116365,SF_DS,62.00,64.00,44.00,52.00,52.00,56.00
1099459,SF_DS,46.00,48.00,20.00,38.00,22.00,38.00
1230410,SF_DS,52.00,50.00,20.00,34.00,24.00,28.00
1126702,SF_DS,52.00,58.00,40.00,46.00,34.00,32.00
1271226,SF_DS,62.00,56.00,36.00,52.00,46.00,54.00
571791,SF_DS,64.00,58.00,30.00,42.00,56.00,54.00
1101392,SF_DS,56.00,54.00,40.00,34.00,36.00,42.00
1400437,SF_DS,78.00,66.00,56.00,60.00,56.00,58.00
984830,SF_DS,60.00,62.00,48.00,58.00,54.00,54.00
1124864,SF_DS,68.00,66.00,42.00,44.00,38.00,46.00
1173056,SF_DS,64.00,62.00,48.00,60.00,50.00,56.00
1130262,SF_DS,64.00,56.00,36.00,50.00,42.00,36.00
1310470,SF_DS,58.00,56.00,40.00,42.00,38.00,50.00
1114871,SF_DS,58.00,56.00,32.00,54.00,48.00,48.00
1143890,SF_DS,66.00,60.00,44.00,54.00,34.00,42.00
525641,SF_DS,54.00,38.00,24.00,36.00,36.00,36.00
1097898,SF_DS,60.00,42.00,40.00,32.00,32.00,28.00
1116729,SF_DS,50.00,48.00,34.00,44.00,42.00,38.00
1133438,SF_DS,60.00,56.00,44.00,52.00,54.00,52.00
1140486,SF_DS,58.00,52.00,32.00,46.00,40.00,50.00
1095962,SF_DS,72.00,60.00,44.00,40.00,44.00,56.00
1128577,SF_DS,66.00,60.00,40.00,58.00,46.00,58.00
1372357,SF_DS,50.00,44.00,32.00,36.00,34.00,38.00
